4558 [D loss: 0.838341, acc.: 53.12%, op_acc: 93.75%] [G loss: 0.812072]
4559 [D loss: 0.836185, acc.: 59.38%, op_acc: 95.31%] [G loss: 0.737401]
4560 [D loss: 0.754582, acc.: 57.81%, op_acc: 95.31%] [G loss: 0.806704]
4561 [D loss: 0.934774, acc.: 45.31%, op_acc: 95.31%] [G loss: 0.714021]
4562 [D loss: 0.892200, acc.: 40.62%, op_acc: 95.31%] [G loss: 0.803883]
4563 [D loss: 0.885258, acc.: 53.12%, op_acc: 96.88%] [G loss: 0.710778]
4564 [D loss: 0.941652, acc.: 62.50%, op_acc: 93.75%] [G loss: 0.804557]
4565 [D loss: 0.681487, acc.: 75.00%, op_acc: 92.19%] [G loss: 0.949911]
4566 [D loss: 0.750663, acc.: 65.62%, op_acc: 93.75%] [G loss: 0.787821]
4567 [D loss: 0.791261, acc.: 64.06%, op_acc: 95.31%] [G loss: 0.826104]
4568 [D loss: 0.795356, acc.: 59.38%, op_acc: 95.31%] [G loss: 0.796110]
4569 [D loss: 0.875641, acc.: 62.50%, op_acc: 95.31%] [G loss: 0.958910]
4570 [D loss: 0.545794, acc.: 84.38%, op_acc: 95.31%] [G loss: 0.765773]
4571 [D loss: 0.554771, acc.: 89.06%, op_acc: 93.75%] [G loss: 0.829159]
4572 [D loss: 1.035496, acc.: 25.00%, op_acc: 96.88%] [G loss: 0.661645]
4573 [D loss: 0.530398, acc.: 93.75%, op_acc: 95.31%] [G loss: 0.796350]
4574 [D loss: 0.692979, acc.: 71.88%, op_acc: 96.88%] [G loss: 0.783676]
4575 [D loss: 0.944749, acc.: 46.88%, op_acc: 98.44%] [G loss: 0.630917]
4576 [D loss: 0.613515, acc.: 79.69%, op_acc: 98.44%] [G loss: 0.838010]
4577 [D loss: 0.845538, acc.: 51.56%, op_acc: 95.31%] [G loss: 0.786531]
4578 [D loss: 0.778848, acc.: 70.31%, op_acc: 96.88%] [G loss: 0.909245]
4579 [D loss: 0.945024, acc.: 40.62%, op_acc: 95.31%] [G loss: 0.828007]
4580 [D loss: 0.909781, acc.: 67.19%, op_acc: 93.75%] [G loss: 0.773529]
4581 [D loss: 0.868105, acc.: 75.00%, op_acc: 90.62%] [G loss: 0.899739]
4582 [D loss: 0.724387, acc.: 70.31%, op_acc: 96.88%] [G loss: 0.831096]
4583 [D loss: 0.898861, acc.: 76.56%, op_acc: 90.62%] [G loss: 0.849204]
4584 [D loss: 0.664181, acc.: 93.75%, op_acc: 92.19%] [G loss: 0.781156]
4585 [D loss: 0.683478, acc.: 81.25%, op_acc: 92.19%] [G loss: 0.828236]
4586 [D loss: 0.671696, acc.: 85.94%, op_acc: 90.62%] [G loss: 0.753201]
4587 [D loss: 0.776065, acc.: 53.12%, op_acc: 96.88%] [G loss: 0.787092]
4588 [D loss: 0.747890, acc.: 57.81%, op_acc: 96.88%] [G loss: 0.799299]
4589 [D loss: 0.868755, acc.: 62.50%, op_acc: 95.31%] [G loss: 0.814319]
4590 [D loss: 1.113858, acc.: 25.00%, op_acc: 92.19%] [G loss: 0.678192]
4591 [D loss: 0.518911, acc.: 84.38%, op_acc: 100.00%] [G loss: 0.702020]
4592 [D loss: 0.796156, acc.: 70.31%, op_acc: 92.19%] [G loss: 0.766660]
4593 [D loss: 0.579773, acc.: 76.56%, op_acc: 96.88%] [G loss: 0.700743]
4594 [D loss: 0.727902, acc.: 85.94%, op_acc: 92.19%] [G loss: 0.869183]
4595 [D loss: 0.708724, acc.: 64.06%, op_acc: 95.31%] [G loss: 0.680771]
4596 [D loss: 0.942425, acc.: 48.44%, op_acc: 93.75%] [G loss: 0.768504]
4597 [D loss: 0.926905, acc.: 45.31%, op_acc: 93.75%] [G loss: 0.790519]
4598 [D loss: 0.798264, acc.: 65.62%, op_acc: 95.31%] [G loss: 0.719833]
4599 [D loss: 0.804422, acc.: 73.44%, op_acc: 93.75%] [G loss: 0.793483]
4600 [D loss: 0.603497, acc.: 75.00%, op_acc: 96.88%] [G loss: 0.783736]
4601 [D loss: 0.693756, acc.: 67.19%, op_acc: 98.44%] [G loss: 0.840020]
4602 [D loss: 0.663662, acc.: 75.00%, op_acc: 96.88%] [G loss: 0.794271]
4603 [D loss: 0.706076, acc.: 81.25%, op_acc: 93.75%] [G loss: 0.790988]
4604 [D loss: 0.633522, acc.: 73.44%, op_acc: 100.00%] [G loss: 0.826935]
4605 [D loss: 0.640120, acc.: 87.50%, op_acc: 93.75%] [G loss: 0.987627]
4606 [D loss: 0.988143, acc.: 45.31%, op_acc: 93.75%] [G loss: 0.771036]
4607 [D loss: 0.734121, acc.: 57.81%, op_acc: 98.44%] [G loss: 0.821727]
4608 [D loss: 0.915771, acc.: 54.69%, op_acc: 95.31%] [G loss: 0.763798]
4609 [D loss: 0.770734, acc.: 57.81%, op_acc: 96.88%] [G loss: 0.837687]
4610 [D loss: 0.708305, acc.: 62.50%, op_acc: 95.31%] [G loss: 0.915281]
4611 [D loss: 0.722440, acc.: 57.81%, op_acc: 96.88%] [G loss: 0.659953]
4612 [D loss: 0.881385, acc.: 54.69%, op_acc: 96.88%] [G loss: 0.930292]
4613 [D loss: 0.745287, acc.: 57.81%, op_acc: 96.88%] [G loss: 0.734170]
4614 [D loss: 0.750971, acc.: 60.94%, op_acc: 98.44%] [G loss: 0.797051]
4615 [D loss: 0.788581, acc.: 54.69%, op_acc: 96.88%] [G loss: 0.779833]
4616 [D loss: 0.606311, acc.: 81.25%, op_acc: 92.19%] [G loss: 0.748616]
4617 [D loss: 1.068751, acc.: 43.75%, op_acc: 96.88%] [G loss: 0.767628]
4618 [D loss: 1.033694, acc.: 29.69%, op_acc: 95.31%] [G loss: 0.772172]
4619 [D loss: 0.659671, acc.: 89.06%, op_acc: 95.31%] [G loss: 0.791641]
4620 [D loss: 0.907621, acc.: 75.00%, op_acc: 89.06%] [G loss: 0.740700]
4621 [D loss: 0.695624, acc.: 76.56%, op_acc: 96.88%] [G loss: 0.794176]
4622 [D loss: 0.858455, acc.: 65.62%, op_acc: 93.75%] [G loss: 0.756681]
4623 [D loss: 1.136198, acc.: 31.25%, op_acc: 95.31%] [G loss: 0.780289]
4624 [D loss: 0.475265, acc.: 92.19%, op_acc: 100.00%] [G loss: 0.773702]
4625 [D loss: 0.920624, acc.: 57.81%, op_acc: 93.75%] [G loss: 0.781668]
4626 [D loss: 1.120222, acc.: 48.44%, op_acc: 89.06%] [G loss: 0.653204]
4627 [D loss: 0.725263, acc.: 73.44%, op_acc: 92.19%] [G loss: 0.808349]
4628 [D loss: 0.760829, acc.: 67.19%, op_acc: 96.88%] [G loss: 0.690773]
4629 [D loss: 0.795417, acc.: 64.06%, op_acc: 93.75%] [G loss: 0.811714]
4630 [D loss: 0.942641, acc.: 35.94%, op_acc: 93.75%] [G loss: 0.794432]
4631 [D loss: 0.770743, acc.: 71.88%, op_acc: 95.31%] [G loss: 0.797045]
4632 [D loss: 0.443351, acc.: 95.31%, op_acc: 96.88%] [G loss: 0.883771]
4633 [D loss: 0.661523, acc.: 67.19%, op_acc: 98.44%] [G loss: 0.816895]
4634 [D loss: 0.774375, acc.: 57.81%, op_acc: 98.44%] [G loss: 0.672161]
4635 [D loss: 0.719020, acc.: 68.75%, op_acc: 93.75%] [G loss: 0.850783]
4636 [D loss: 0.577980, acc.: 81.25%, op_acc: 95.31%] [G loss: 1.041048]
4637 [D loss: 1.031541, acc.: 37.50%, op_acc: 95.31%] [G loss: 0.827853]
4638 [D loss: 0.753520, acc.: 81.25%, op_acc: 93.75%] [G loss: 0.858092]
4639 [D loss: 0.568131, acc.: 84.38%, op_acc: 96.88%] [G loss: 0.818867]
4640 [D loss: 0.810546, acc.: 45.31%, op_acc: 98.44%] [G loss: 0.915641]
4641 [D loss: 0.749141, acc.: 75.00%, op_acc: 98.44%] [G loss: 0.845343]
4642 [D loss: 0.867800, acc.: 48.44%, op_acc: 93.75%] [G loss: 0.812674]
4643 [D loss: 0.782957, acc.: 73.44%, op_acc: 90.62%] [G loss: 0.821884]
4644 [D loss: 0.996005, acc.: 59.38%, op_acc: 87.50%] [G loss: 0.827819]
4645 [D loss: 0.848239, acc.: 53.12%, op_acc: 96.88%] [G loss: 0.828289]
4646 [D loss: 0.720428, acc.: 73.44%, op_acc: 95.31%] [G loss: 0.878114]
4647 [D loss: 0.978151, acc.: 43.75%, op_acc: 93.75%] [G loss: 0.736068]
4648 [D loss: 0.602494, acc.: 78.12%, op_acc: 100.00%] [G loss: 0.773857]
4649 [D loss: 0.882018, acc.: 65.62%, op_acc: 93.75%] [G loss: 0.741841]
4650 [D loss: 0.911556, acc.: 29.69%, op_acc: 98.44%] [G loss: 0.850324]
4651 [D loss: 0.888800, acc.: 45.31%, op_acc: 98.44%] [G loss: 0.908138]
4652 [D loss: 0.994966, acc.: 48.44%, op_acc: 92.19%] [G loss: 0.759863]
4653 [D loss: 0.854697, acc.: 60.94%, op_acc: 96.88%] [G loss: 0.787836]
4654 [D loss: 0.678581, acc.: 67.19%, op_acc: 96.88%] [G loss: 0.806049]
4655 [D loss: 0.926496, acc.: 34.38%, op_acc: 98.44%] [G loss: 0.757793]
4656 [D loss: 0.851615, acc.: 60.94%, op_acc: 95.31%] [G loss: 0.777901]
4657 [D loss: 1.002112, acc.: 34.38%, op_acc: 95.31%] [G loss: 0.730160]
4658 [D loss: 0.482177, acc.: 93.75%, op_acc: 96.88%] [G loss: 0.730613]
4659 [D loss: 0.991464, acc.: 48.44%, op_acc: 90.62%] [G loss: 0.693855]
4660 [D loss: 0.605124, acc.: 81.25%, op_acc: 96.88%] [G loss: 0.689048]
4661 [D loss: 1.077808, acc.: 39.06%, op_acc: 96.88%] [G loss: 0.881847]
4662 [D loss: 0.671215, acc.: 62.50%, op_acc: 98.44%] [G loss: 0.798096]
4663 [D loss: 0.477769, acc.: 95.31%, op_acc: 98.44%] [G loss: 0.858292]
4664 [D loss: 0.753265, acc.: 60.94%, op_acc: 98.44%] [G loss: 0.792608]
4665 [D loss: 0.600984, acc.: 81.25%, op_acc: 96.88%] [G loss: 0.925781]
4666 [D loss: 0.676625, acc.: 68.75%, op_acc: 98.44%] [G loss: 0.837060]
4667 [D loss: 0.827259, acc.: 60.94%, op_acc: 93.75%] [G loss: 0.793369]
4668 [D loss: 0.543088, acc.: 87.50%, op_acc: 96.88%] [G loss: 0.848888]
4669 [D loss: 0.861664, acc.: 46.88%, op_acc: 96.88%] [G loss: 0.661864]
4670 [D loss: 0.543411, acc.: 90.62%, op_acc: 93.75%] [G loss: 0.751205]
4671 [D loss: 0.525616, acc.: 89.06%, op_acc: 95.31%] [G loss: 0.872096]
4672 [D loss: 1.085924, acc.: 31.25%, op_acc: 89.06%] [G loss: 0.724204]
4673 [D loss: 0.726018, acc.: 76.56%, op_acc: 93.75%] [G loss: 0.807287]
4674 [D loss: 0.821440, acc.: 64.06%, op_acc: 92.19%] [G loss: 0.875337]
4675 [D loss: 0.990730, acc.: 50.00%, op_acc: 89.06%] [G loss: 0.775021]
4676 [D loss: 0.858009, acc.: 87.50%, op_acc: 92.19%] [G loss: 0.866459]
4677 [D loss: 0.825861, acc.: 64.06%, op_acc: 90.62%] [G loss: 0.850273]
4678 [D loss: 0.761332, acc.: 64.06%, op_acc: 95.31%] [G loss: 0.769524]
4679 [D loss: 0.755298, acc.: 89.06%, op_acc: 89.06%] [G loss: 0.800376]
4680 [D loss: 0.709057, acc.: 65.62%, op_acc: 98.44%] [G loss: 0.799305]
4681 [D loss: 0.435839, acc.: 89.06%, op_acc: 100.00%] [G loss: 0.835010]
4682 [D loss: 0.789094, acc.: 56.25%, op_acc: 95.31%] [G loss: 0.865087]
4683 [D loss: 0.751732, acc.: 71.88%, op_acc: 96.88%] [G loss: 0.751988]
4684 [D loss: 1.099703, acc.: 42.19%, op_acc: 93.75%] [G loss: 0.750650]
4685 [D loss: 0.735834, acc.: 62.50%, op_acc: 95.31%] [G loss: 0.787057]
4686 [D loss: 0.705113, acc.: 73.44%, op_acc: 95.31%] [G loss: 0.776753]
4687 [D loss: 0.762838, acc.: 62.50%, op_acc: 95.31%] [G loss: 0.883045]
4688 [D loss: 0.721762, acc.: 62.50%, op_acc: 98.44%] [G loss: 0.793158]
4689 [D loss: 0.561430, acc.: 76.56%, op_acc: 95.31%] [G loss: 0.888630]
4690 [D loss: 0.997923, acc.: 37.50%, op_acc: 95.31%] [G loss: 0.800139]
4691 [D loss: 0.610997, acc.: 67.19%, op_acc: 98.44%] [G loss: 0.810797]
4692 [D loss: 0.649175, acc.: 75.00%, op_acc: 95.31%] [G loss: 0.792648]
4693 [D loss: 0.691052, acc.: 65.62%, op_acc: 98.44%] [G loss: 0.858970]
4694 [D loss: 0.597550, acc.: 78.12%, op_acc: 100.00%] [G loss: 0.845649]
4695 [D loss: 0.787669, acc.: 57.81%, op_acc: 93.75%] [G loss: 0.894792]
4696 [D loss: 1.034545, acc.: 62.50%, op_acc: 87.50%] [G loss: 0.865654]
4697 [D loss: 0.891823, acc.: 56.25%, op_acc: 92.19%] [G loss: 0.708089]
4698 [D loss: 0.635288, acc.: 75.00%, op_acc: 96.88%] [G loss: 0.835696]
4699 [D loss: 0.850722, acc.: 65.62%, op_acc: 93.75%] [G loss: 0.755480]
4700 [D loss: 0.578279, acc.: 90.62%, op_acc: 92.19%] [G loss: 0.828895]
4701 [D loss: 0.848589, acc.: 64.06%, op_acc: 92.19%] [G loss: 0.841271]
4702 [D loss: 0.636298, acc.: 76.56%, op_acc: 95.31%] [G loss: 0.687190]
4703 [D loss: 0.622340, acc.: 73.44%, op_acc: 100.00%] [G loss: 0.829416]
4704 [D loss: 1.006031, acc.: 28.12%, op_acc: 95.31%] [G loss: 0.760900]
4705 [D loss: 0.949806, acc.: 48.44%, op_acc: 96.88%] [G loss: 0.918685]
4706 [D loss: 0.544496, acc.: 93.75%, op_acc: 95.31%] [G loss: 0.849528]
4707 [D loss: 0.758955, acc.: 67.19%, op_acc: 93.75%] [G loss: 0.787639]
4708 [D loss: 0.807882, acc.: 62.50%, op_acc: 92.19%] [G loss: 0.925203]
4709 [D loss: 0.729745, acc.: 59.38%, op_acc: 98.44%] [G loss: 0.725978]
4710 [D loss: 1.352775, acc.: 15.62%, op_acc: 95.31%] [G loss: 0.814062]
4711 [D loss: 0.885548, acc.: 46.88%, op_acc: 95.31%] [G loss: 0.741011]
4712 [D loss: 0.767372, acc.: 67.19%, op_acc: 95.31%] [G loss: 0.743619]
4713 [D loss: 0.612776, acc.: 82.81%, op_acc: 96.88%] [G loss: 0.739165]
4714 [D loss: 0.883845, acc.: 50.00%, op_acc: 93.75%] [G loss: 0.775583]
4715 [D loss: 0.651328, acc.: 82.81%, op_acc: 93.75%] [G loss: 0.823000]
4716 [D loss: 0.698809, acc.: 76.56%, op_acc: 93.75%] [G loss: 0.822105]
4717 [D loss: 0.575374, acc.: 82.81%, op_acc: 98.44%] [G loss: 0.894098]
4718 [D loss: 0.663849, acc.: 78.12%, op_acc: 93.75%] [G loss: 0.797569]
4719 [D loss: 0.638406, acc.: 75.00%, op_acc: 95.31%] [G loss: 0.867314]
4720 [D loss: 0.637390, acc.: 89.06%, op_acc: 93.75%] [G loss: 0.898469]
4721 [D loss: 0.482503, acc.: 93.75%, op_acc: 95.31%] [G loss: 0.808458]
4722 [D loss: 0.812300, acc.: 62.50%, op_acc: 95.31%] [G loss: 0.989272]
4723 [D loss: 0.620968, acc.: 98.44%, op_acc: 93.75%] [G loss: 0.903367]
4724 [D loss: 0.356059, acc.: 95.31%, op_acc: 98.44%] [G loss: 0.773564]
4725 [D loss: 0.626707, acc.: 84.38%, op_acc: 95.31%] [G loss: 0.878212]
4726 [D loss: 0.596164, acc.: 76.56%, op_acc: 96.88%] [G loss: 0.902883]
4727 [D loss: 0.361113, acc.: 95.31%, op_acc: 98.44%] [G loss: 0.831575]
4728 [D loss: 0.679046, acc.: 89.06%, op_acc: 89.06%] [G loss: 0.903495]
4729 [D loss: 0.506083, acc.: 92.19%, op_acc: 92.19%] [G loss: 0.927534]
4730 [D loss: 0.613908, acc.: 89.06%, op_acc: 92.19%] [G loss: 0.964583]
4731 [D loss: 0.769847, acc.: 62.50%, op_acc: 98.44%] [G loss: 0.853889]
4732 [D loss: 0.606530, acc.: 96.88%, op_acc: 93.75%] [G loss: 0.845042]
4733 [D loss: 0.576567, acc.: 92.19%, op_acc: 95.31%] [G loss: 0.894045]
4734 [D loss: 0.659322, acc.: 68.75%, op_acc: 100.00%] [G loss: 0.923818]
4735 [D loss: 0.541429, acc.: 84.38%, op_acc: 95.31%] [G loss: 0.806335]
4736 [D loss: 0.702954, acc.: 70.31%, op_acc: 98.44%] [G loss: 0.797467]
4737 [D loss: 0.650961, acc.: 92.19%, op_acc: 90.62%] [G loss: 0.873965]
4738 [D loss: 0.942518, acc.: 45.31%, op_acc: 96.88%] [G loss: 0.779602]
4739 [D loss: 0.582914, acc.: 84.38%, op_acc: 95.31%] [G loss: 0.827776]
4740 [D loss: 0.941764, acc.: 40.62%, op_acc: 93.75%] [G loss: 0.866288]
4741 [D loss: 0.606192, acc.: 76.56%, op_acc: 95.31%] [G loss: 0.771439]
4742 [D loss: 0.721651, acc.: 67.19%, op_acc: 98.44%] [G loss: 0.785900]
4743 [D loss: 0.709159, acc.: 78.12%, op_acc: 93.75%] [G loss: 0.831032]
4744 [D loss: 1.031803, acc.: 43.75%, op_acc: 93.75%] [G loss: 0.790318]
4745 [D loss: 0.766113, acc.: 64.06%, op_acc: 95.31%] [G loss: 0.861100]
4746 [D loss: 0.880453, acc.: 70.31%, op_acc: 89.06%] [G loss: 0.770146]
4747 [D loss: 0.862588, acc.: 40.62%, op_acc: 98.44%] [G loss: 0.638389]
4748 [D loss: 0.740963, acc.: 71.88%, op_acc: 96.88%] [G loss: 0.719626]
4749 [D loss: 0.882306, acc.: 43.75%, op_acc: 93.75%] [G loss: 0.702278]
4750 [D loss: 0.940055, acc.: 35.94%, op_acc: 93.75%] [G loss: 0.868348]
4751 [D loss: 0.811513, acc.: 75.00%, op_acc: 93.75%] [G loss: 0.726936]
4752 [D loss: 0.747524, acc.: 68.75%, op_acc: 95.31%] [G loss: 0.864471]
4753 [D loss: 0.761093, acc.: 81.25%, op_acc: 92.19%] [G loss: 0.751306]
4754 [D loss: 0.775021, acc.: 68.75%, op_acc: 95.31%] [G loss: 0.851052]
4755 [D loss: 0.948617, acc.: 43.75%, op_acc: 90.62%] [G loss: 0.822661]
4756 [D loss: 0.849732, acc.: 56.25%, op_acc: 95.31%] [G loss: 0.933136]
4757 [D loss: 0.708952, acc.: 65.62%, op_acc: 95.31%] [G loss: 0.793119]
4758 [D loss: 0.932614, acc.: 40.62%, op_acc: 93.75%] [G loss: 0.765513]
4759 [D loss: 0.829135, acc.: 64.06%, op_acc: 93.75%] [G loss: 0.658940]
4760 [D loss: 0.971496, acc.: 45.31%, op_acc: 96.88%] [G loss: 0.829793]
4761 [D loss: 0.650772, acc.: 71.88%, op_acc: 98.44%] [G loss: 0.834609]
4762 [D loss: 0.847826, acc.: 73.44%, op_acc: 89.06%] [G loss: 0.883942]
4763 [D loss: 0.955665, acc.: 51.56%, op_acc: 93.75%] [G loss: 0.784477]
4764 [D loss: 0.666320, acc.: 70.31%, op_acc: 98.44%] [G loss: 0.816572]
4765 [D loss: 0.915402, acc.: 48.44%, op_acc: 95.31%] [G loss: 0.766526]
4766 [D loss: 0.925306, acc.: 48.44%, op_acc: 93.75%] [G loss: 0.760931]
4767 [D loss: 1.093589, acc.: 28.12%, op_acc: 93.75%] [G loss: 0.704826]
4768 [D loss: 0.627267, acc.: 73.44%, op_acc: 96.88%] [G loss: 0.811160]
4769 [D loss: 0.931626, acc.: 37.50%, op_acc: 98.44%] [G loss: 0.708350]
4770 [D loss: 0.996913, acc.: 21.88%, op_acc: 98.44%] [G loss: 0.807751]
4771 [D loss: 0.677474, acc.: 81.25%, op_acc: 93.75%] [G loss: 0.679218]
4772 [D loss: 0.828309, acc.: 76.56%, op_acc: 93.75%] [G loss: 0.762367]
4773 [D loss: 0.708537, acc.: 70.31%, op_acc: 93.75%] [G loss: 0.735747]
4774 [D loss: 0.729943, acc.: 73.44%, op_acc: 98.44%] [G loss: 0.811374]
4775 [D loss: 0.809127, acc.: 60.94%, op_acc: 93.75%] [G loss: 0.716089]
4776 [D loss: 0.923557, acc.: 42.19%, op_acc: 96.88%] [G loss: 0.841528]
4777 [D loss: 0.691632, acc.: 60.94%, op_acc: 100.00%] [G loss: 0.721580]
4778 [D loss: 0.868979, acc.: 67.19%, op_acc: 95.31%] [G loss: 0.676785]
4779 [D loss: 0.702402, acc.: 57.81%, op_acc: 96.88%] [G loss: 0.741018]
4780 [D loss: 0.597704, acc.: 76.56%, op_acc: 95.31%] [G loss: 0.756606]
4781 [D loss: 1.012792, acc.: 56.25%, op_acc: 89.06%] [G loss: 0.782537]
4782 [D loss: 0.779297, acc.: 65.62%, op_acc: 93.75%] [G loss: 0.746211]
4783 [D loss: 0.869174, acc.: 54.69%, op_acc: 93.75%] [G loss: 0.762236]
4784 [D loss: 0.831953, acc.: 57.81%, op_acc: 96.88%] [G loss: 0.918922]
4785 [D loss: 0.999789, acc.: 56.25%, op_acc: 92.19%] [G loss: 0.799638]
4786 [D loss: 0.613481, acc.: 89.06%, op_acc: 90.62%] [G loss: 0.797097]
4787 [D loss: 0.828404, acc.: 60.94%, op_acc: 95.31%] [G loss: 0.784595]
4788 [D loss: 0.830854, acc.: 46.88%, op_acc: 100.00%] [G loss: 0.778906]
4789 [D loss: 1.085149, acc.: 40.62%, op_acc: 92.19%] [G loss: 0.716479]
4790 [D loss: 0.873187, acc.: 43.75%, op_acc: 92.19%] [G loss: 0.866337]
4791 [D loss: 1.101627, acc.: 35.94%, op_acc: 92.19%] [G loss: 0.744645]
4792 [D loss: 0.912745, acc.: 42.19%, op_acc: 95.31%] [G loss: 0.775911]
4793 [D loss: 1.039565, acc.: 35.94%, op_acc: 95.31%] [G loss: 0.742062]
4794 [D loss: 0.731098, acc.: 75.00%, op_acc: 95.31%] [G loss: 0.745365]
4795 [D loss: 0.945474, acc.: 53.12%, op_acc: 93.75%] [G loss: 0.738629]
4796 [D loss: 0.849692, acc.: 46.88%, op_acc: 96.88%] [G loss: 0.777603]
4797 [D loss: 0.740229, acc.: 59.38%, op_acc: 98.44%] [G loss: 0.674115]
4798 [D loss: 0.659812, acc.: 85.94%, op_acc: 92.19%] [G loss: 0.755208]
4799 [D loss: 1.002231, acc.: 31.25%, op_acc: 96.88%] [G loss: 0.859738]
4800 [D loss: 0.837067, acc.: 60.94%, op_acc: 95.31%] [G loss: 0.812221]
4801 [D loss: 0.778749, acc.: 54.69%, op_acc: 96.88%] [G loss: 0.769543]
4802 [D loss: 0.729212, acc.: 70.31%, op_acc: 95.31%] [G loss: 0.800193]
4803 [D loss: 0.578538, acc.: 81.25%, op_acc: 95.31%] [G loss: 0.749790]
4804 [D loss: 0.920602, acc.: 62.50%, op_acc: 92.19%] [G loss: 0.837690]
4805 [D loss: 0.699818, acc.: 60.94%, op_acc: 98.44%] [G loss: 0.906186]
4806 [D loss: 0.681110, acc.: 65.62%, op_acc: 96.88%] [G loss: 0.688327]
4807 [D loss: 1.010205, acc.: 59.38%, op_acc: 85.94%] [G loss: 0.806934]
4808 [D loss: 0.704803, acc.: 68.75%, op_acc: 92.19%] [G loss: 0.690352]
4809 [D loss: 0.806690, acc.: 65.62%, op_acc: 93.75%] [G loss: 0.740120]
4810 [D loss: 0.678579, acc.: 65.62%, op_acc: 96.88%] [G loss: 0.763602]
4811 [D loss: 1.047178, acc.: 39.06%, op_acc: 90.62%] [G loss: 0.776926]
4812 [D loss: 0.696087, acc.: 64.06%, op_acc: 96.88%] [G loss: 0.825448]
4813 [D loss: 0.550589, acc.: 85.94%, op_acc: 96.88%] [G loss: 0.843573]
4814 [D loss: 0.769392, acc.: 60.94%, op_acc: 95.31%] [G loss: 0.817994]
4815 [D loss: 0.786539, acc.: 59.38%, op_acc: 98.44%] [G loss: 0.678842]
4816 [D loss: 0.801326, acc.: 60.94%, op_acc: 93.75%] [G loss: 0.761979]
4817 [D loss: 1.167158, acc.: 29.69%, op_acc: 95.31%] [G loss: 0.808607]
4818 [D loss: 0.714587, acc.: 68.75%, op_acc: 95.31%] [G loss: 0.764128]
4819 [D loss: 0.593973, acc.: 76.56%, op_acc: 100.00%] [G loss: 0.706262]
4820 [D loss: 0.828736, acc.: 68.75%, op_acc: 93.75%] [G loss: 0.886109]
4821 [D loss: 0.720935, acc.: 81.25%, op_acc: 90.62%] [G loss: 0.746515]
4822 [D loss: 0.916240, acc.: 60.94%, op_acc: 92.19%] [G loss: 0.840842]
4823 [D loss: 0.635953, acc.: 82.81%, op_acc: 95.31%] [G loss: 0.803935]
4824 [D loss: 0.501886, acc.: 81.25%, op_acc: 96.88%] [G loss: 0.847870]
4825 [D loss: 0.709821, acc.: 89.06%, op_acc: 95.31%] [G loss: 0.742931]
4826 [D loss: 0.828984, acc.: 59.38%, op_acc: 95.31%] [G loss: 0.783865]
4827 [D loss: 0.680564, acc.: 81.25%, op_acc: 96.88%] [G loss: 0.905231]
4828 [D loss: 0.504745, acc.: 82.81%, op_acc: 98.44%] [G loss: 0.780088]
4829 [D loss: 0.995335, acc.: 57.81%, op_acc: 92.19%] [G loss: 0.819832]
4830 [D loss: 0.597608, acc.: 81.25%, op_acc: 96.88%] [G loss: 0.704906]
4831 [D loss: 0.726485, acc.: 76.56%, op_acc: 95.31%] [G loss: 0.801472]
4832 [D loss: 0.919333, acc.: 53.12%, op_acc: 92.19%] [G loss: 0.789401]
4833 [D loss: 0.625445, acc.: 85.94%, op_acc: 90.62%] [G loss: 0.841071]
4834 [D loss: 0.721121, acc.: 57.81%, op_acc: 98.44%] [G loss: 0.923693]
4835 [D loss: 0.778932, acc.: 78.12%, op_acc: 92.19%] [G loss: 0.754026]
4836 [D loss: 0.792308, acc.: 73.44%, op_acc: 93.75%] [G loss: 0.863784]
4837 [D loss: 0.811870, acc.: 68.75%, op_acc: 96.88%] [G loss: 0.688892]
4838 [D loss: 0.920623, acc.: 53.12%, op_acc: 92.19%] [G loss: 0.925807]
4839 [D loss: 0.664823, acc.: 68.75%, op_acc: 95.31%] [G loss: 0.610773]
4840 [D loss: 0.567456, acc.: 85.94%, op_acc: 98.44%] [G loss: 0.728713]
4841 [D loss: 0.862335, acc.: 35.94%, op_acc: 96.88%] [G loss: 0.743872]
4842 [D loss: 0.586230, acc.: 73.44%, op_acc: 98.44%] [G loss: 0.735292]
4843 [D loss: 0.805592, acc.: 73.44%, op_acc: 90.62%] [G loss: 0.804875]
4844 [D loss: 0.992505, acc.: 40.62%, op_acc: 93.75%] [G loss: 0.840095]
4845 [D loss: 0.782354, acc.: 62.50%, op_acc: 92.19%] [G loss: 0.888189]
4846 [D loss: 0.868010, acc.: 54.69%, op_acc: 93.75%] [G loss: 0.919312]
4847 [D loss: 0.993104, acc.: 32.81%, op_acc: 95.31%] [G loss: 0.796714]
4848 [D loss: 0.706592, acc.: 65.62%, op_acc: 95.31%] [G loss: 0.799895]
4849 [D loss: 0.915030, acc.: 70.31%, op_acc: 92.19%] [G loss: 0.750500]
4850 [D loss: 0.954538, acc.: 42.19%, op_acc: 98.44%] [G loss: 0.719762]
4851 [D loss: 0.894377, acc.: 50.00%, op_acc: 95.31%] [G loss: 0.739770]
4852 [D loss: 0.703767, acc.: 62.50%, op_acc: 96.88%] [G loss: 0.743613]
4853 [D loss: 1.062571, acc.: 40.62%, op_acc: 92.19%] [G loss: 0.716692]
4854 [D loss: 0.725263, acc.: 73.44%, op_acc: 96.88%] [G loss: 0.824760]
